,before_word,before_count,after_word,after_count
6300,이웃,0.0,21명,0.0
6301,극장가,0.0,천연가스,0.0
6302,손명순,0.0,원포인트,0.0
6303,사무총장,0.0,習近平,0.0
6304,패스트,0.0,드라이브,0.0
6305,생활고,0.0,도읍지론,0.0
6306,반대쪽,0.0,민주평화통일자문회,0.0
6307,낙담,0.0,15~17일,0.0
6308,친야,0.0,연설문,0.0
6309,한마음,0.0,법률가,0.0
6310,crop,0.0,김홍균,0.0
6311,패악,0.0,신세계,0.0
6312,부산세계로교회,0.0,사절,0.0
6313,거주,0.0,약육강식,0.0
6314,서울남부지법,0.0,LPG,0.0
6315,바우처,0.0,삼청동,0.0
6316,사회민주당,0.0,1930년대,0.0
6317,수개월간,0.0,대출,0.0
6318,김형동,0.0,1소,0.0
6319,상장,0.0,광고,0.0
6320,일직선,0.0,조처,0.0
6321,게이트,0.0,151명,0.0
6322,극동,0.0,허수아비,0.0
6323,우상,0.0,36개국,0.0
6324,관세,0.0,고문사건,0.0
6325,퍼즐,0.0,한도액,0.0
6326,효율적,0.0,축하식,0.0
6327,거점,0.0,700만,0.0
6328,대외,0.0,철통,0.0
6329,장경우,0.0,도래,0.0
6330,내륙,0.0,대외적,0.0
6331,직경,0.0,5분,0.0
6332,양성,0.0,인지상정,0.0
6333,노령,0.0,마산어,0.0
6334,보통,0.0,2023년,0.0
6335,내일모레,0.0,라방,0.0
6336,인사치레,0.0,생략,0.0
6337,우군,0.0,퇴진,0.0
6338,월성,0.0,총괄상임선대위원장,0.0
6339,공통,0.0,강훈식,0.0
6340,공직자들,0.0,입구,0.0
6341,전북도,0.0,대선특별당규준비위원회,0.0
6342,과학원,0.0,욱일,0.0
6343,나치,0.0,수직,0.0
6344,만성적,0.0,히로후미,0.0
6345,10개,0.0,선박,0.0
6346,이화장,0.0,Advancing,0.0
6347,서양화,0.0,과도기,0.0
6348,가면,0.0,군불,0.0
6349,4250명,0.0,법대,0.0
6350,조전혁,0.0,유진오,0.0
6351,슬픔,0.0,가업,0.0
6352,2500여,0.0,패거리,0.0
6353,가스관,0.0,지배,0.0
6354,전략원,0.0,박민수,0.0
6355,잠식,0.0,산모,0.0
6356,빚더미,0.0,우열,0.0
6357,비상식적,0.0,적국,0.0
6358,곁눈질,0.0,산간,0.0
6359,구속영장,0.0,배타,0.0
6360,방송들,0.0,스카이데일리,0.0
6361,출생,0.0,미공군,0.0
6362,특전사령관,0.0,기본공제,0.0
6363,경륜,0.0,창립,0.0
6364,170만,0.0,축적,0.0
6365,제이비어,0.0,펀드별,0.0
6366,똬리,0.0,탐지,0.0
6367,혼잡,0.0,다스이케,0.0
6368,탄핵병,0.0,전향적,0.0
6369,Great,0.0,흑인,0.0
6370,극렬,0.0,일극,0.0
6371,정기적,0.0,나라위원회,0.0
6372,제조,0.0,경성제대,0.0
6373,익명,0.0,개탄,0.0
6374,마음속,0.0,특정,0.0
6375,유세,0.0,매집,0.0
6376,possible,0.0,탄소,0.0
6377,박성훈,0.0,국부펀드,0.0
6378,고무,0.0,3개월,0.0
6379,공판,0.0,신지호,0.0
6380,오프라인,0.0,요절,0.0
6381,마키아벨리,0.0,지성,0.0
6382,선거국민투쟁본부,0.0,박정환,0.0
6383,용혜,0.0,시장직,0.0
6384,전북대,0.0,水運,0.0
6385,아기,0.0,리더,0.0
6386,만일,0.0,환송날,0.0
6387,플로리다,0.0,기성세대,0.0
6388,국가들,0.0,프발,0.0
6389,서대문구,0.0,위반자,0.0
6390,임상범,0.0,600억,0.0
6391,재정비,0.0,무물,0.0
6392,박해철,0.0,구충제,0.0
6393,채무,0.0,하루살이,0.0
6394,중지,0.0,강요,0.0
6395,단어,0.0,대남,0.0
6396,300만,0.0,21.5%,0.0
6397,중졸,0.0,운동권,0.0
6398,면회,0.0,부총장단,0.0
6399,실험실,0.0,재무부,0.0
6400,형사재판,0.0,최첨단,0.0
6401,전황,0.0,푯말,0.0
6402,13만,0.0,폭우,0.0
6403,파키스탄,0.0,2035년,0.0
6404,발생,0.0,보궐,0.0
6405,단서,0.0,총구,0.0
6406,내부규정,0.0,을사,0.0
6407,호기심,0.0,인내,0.0
6408,하와이,0.0,엽서,0.0
6409,극우국힘,0.0,deepest,0.0
6410,윤종군,0.0,구체,0.0
6411,합작품,0.0,총괄본부장,0.0
6412,왼쪽,0.0,경감,0.0
6413,법무,0.0,어불성설,0.0
6414,NL,0.0,개원,0.0
6415,할아버지,0.0,도의회,0.0
6416,방송통신,0.0,수원,0.0
6417,전대협,0.0,대한민국바로,0.0
6418,김영호,0.0,전향문,0.0
6419,국무,0.0,교황,0.0
6420,하위,0.0,정보기술,0.0
6421,서방,0.0,개인적,0.0
6422,광풍,0.0,경기도지사,0.0
6423,연기,0.0,불문율,0.0
6424,친필,0.0,인요한,0.0
6425,부사령관,0.0,심판론,0.0
6426,중견기업,0.0,거나,0.0
6427,전문가들,0.0,능가,0.0
6428,하늘색,0.0,무국적,0.0
6429,아이,0.0,용역,0.0
6430,중앙재난안전상황실,0.0,부흥책,0.0
6431,곤란,0.0,소송법,0.0
6432,680만,0.0,수박,0.0
6433,이하원,0.0,플래시,0.0
6434,연합사령관,0.0,주의,0.0
6435,생명줄,0.0,8시간,0.0
6436,박지만,0.0,구체적,0.0
6437,만기,0.0,유상범,0.0
6438,침대,0.0,앞장,0.0
6439,32명,0.0,화순,0.0
6440,새뮤얼,0.0,동북,0.0
6441,응분,0.0,Global,0.0
6442,연사,0.0,2기,0.0
6443,상반,0.0,솜씨,0.0
6444,국력,0.0,시청자,0.0
6445,행안위,0.0,추가적,0.0
6446,분장,0.0,그린,0.0
6447,생계,0.0,정철원,0.0
6448,26%,0.0,3번,0.0
6449,이교도,0.0,연명,0.0
6450,노고,0.0,복권,0.0
6451,치명적,0.0,객관,0.0
6452,논설,0.0,행복국가,0.0
6453,생떼,0.0,42억,0.0
6454,레닌주의,0.0,구축론,0.0
6455,업자,0.0,집권당,0.0
6456,세로,0.0,반창고,0.0
6457,이진동,0.0,패널,0.0
6458,결성,0.0,면모,0.0
6459,의장실,0.0,위력,0.0
6460,논객,0.0,증폭,0.0
6461,행안부,0.0,배역,0.0
6462,국무위원,0.0,뉴욕,0.0
6463,활동가,0.0,이창위,0.0
6464,악수,0.0,선임고문,0.0
6465,presidential,0.0,내정,0.0
6466,비위,0.0,완벽,0.0
6467,서울지방고용청,0.0,한중,0.0
6468,도박,0.0,철원,0.0
6469,주미,0.0,노동자들,0.0
6470,외부,0.0,재개설,0.0
6471,위주,0.0,한국민,0.0
6472,발행일,0.0,자살,0.0
6473,시녀,0.0,환심,0.0
6474,피라미드,0.0,제반,0.0
6475,공포,0.0,모친,0.0
6476,추세,0.0,응답률,0.0
6477,sworn,0.0,50.2%,0.0
6478,보충,0.0,헬리콥터,0.0
6479,국가보훈부,0.0,내란종식,0.0
6480,재정추계,0.0,혁파,0.0
6481,김우영,0.0,부통령제,0.0
6482,지도자들,0.0,학술적,0.0
6483,브리핑룸,0.0,再議,0.0
6484,내역,0.0,마시라,0.0
6485,검버섯,0.0,여주,0.0
6486,안중,0.0,김어준씨,0.0
6487,사정,0.0,보도자료,0.0
6488,원로원,0.0,CEO,0.0
6489,국가주석,0.0,근로조건,0.0
6490,강대국,0.0,주택건설기준,0.0
6491,가용,0.0,말뜻,0.0
6492,결정문,0.0,1982년,0.0
6493,어업협정,0.0,‘6,0.0
6494,접수,0.0,임직원,0.0
6495,부산물,0.0,인성환,0.0
6496,위치,0.0,진화,0.0
6497,입법안,0.0,2개월,0.0
6498,용혜인,0.0,개혁파,0.0
6499,정책들,0.0,연루,0.0
6500,검찰청,0.0,주석,0.0
6501,조화,0.0,임시회,0.0
6502,과다,0.0,증가세,0.0
6503,정체성,0.0,재건축,0.0
6504,비법국경출입죄,0.0,주옥순,0.0
6505,지출,0.0,한국인들,0.0
6506,정장,0.0,진취적,0.0
6507,편향,0.0,류희림,0.0
6508,시설,0.0,권기돈,0.0
6509,입력,0.0,아들,0.0
6510,건국,0.0,월세,0.0
6511,한민수,0.0,거래주의,0.0
6512,적발,0.0,연천,0.0
6513,단결,0.0,현실화,0.0
6514,검사들,0.0,후보실장,0.0
6515,단수,0.0,감시단,0.0
6516,파드칼레,0.0,우편,0.0
6517,남성,0.0,주거비,0.0
6518,15자,0.0,특별당규위,0.0
6519,솜털,0.0,합격,0.0
6520,성조기,0.0,감개무량,0.0
6521,서독,0.0,失火犯,0.0
6522,저감액,0.0,다케시,0.0
6523,기로,0.0,한지아,0.0
6524,1993년,0.0,금자탑,0.0
6525,대대장,0.0,파리평화협정,0.0
6526,반문,0.0,엔지니어,0.0
6527,광역단체장들,0.0,선입견,0.0
6528,삽관,0.0,9년,0.0
6529,loyal,0.0,법정이율,0.0
6530,네티즌들,0.0,거래소,0.0
6531,관제사,0.0,진학,0.0
6532,파괴자,0.0,트루먼,0.0
6533,가짜,0.0,재직,0.0
6534,북부,0.0,탈당파,0.0
6535,중시,0.0,농구,0.0
6536,1500만,0.0,한국민주당,0.0
6537,LKB,0.0,원맨쇼,0.0
6538,한경협,0.0,한일기본조약,0.0
6539,모인,0.0,무장계엄군,0.0
6540,감사원장,0.0,대상국,0.0
6541,중립적,0.0,서울중앙지법,0.0
6542,윤희석,0.0,SK하이닉스,0.0
6543,2회,0.0,신하,0.0
6544,설전,0.0,2009년,0.0
6545,아동,0.0,형해화,0.0
6546,김대중,0.0,반법치적,0.0
6547,소추가,0.0,반만년,0.0
6548,정점식,0.0,공공,0.0
6549,페루,0.0,남대문,0.0
6550,유명무실,0.0,예우,0.0
6551,조달,0.0,지인,0.0
6552,플러스,0.0,원자력협정,0.0
6553,다반사,0.0,두루마기,0.0
6554,키워드,0.0,밀집,0.0
6555,암거래,0.0,3대,0.0
6556,스타일,0.0,약탈,0.0
6557,ITLOS,0.0,백성들,0.0
6558,탄핵소추권,0.0,관광부,0.0
6559,열쇠,0.0,확증,0.0
6560,20%,0.0,대학교,0.0
6561,제압,0.0,박범계,0.0
6562,지방자치단체장들,0.0,치욕,0.0
6563,인민노련,0.0,개시,0.0
6564,크림반도,0.0,조직들,0.0
6565,착오,0.0,심장부,0.0
6566,보복,0.0,포털,0.0
6567,방향,0.0,수검표,0.0
6568,공제액,0.0,방첩사령관,0.0
6569,종로구,0.0,전태일기념관,0.0
6570,評議,0.0,압축적,0.0
6571,선동가,0.0,대구시장직,0.0
6572,논쟁적,0.0,인력난,0.0
6573,500m,0.0,휘발유세,0.0
6574,2일,0.0,보정,0.0
6575,바다,0.0,17%,0.0
6576,정색,0.0,감투,0.0
6577,30대,0.0,사직,0.0
6578,서생,0.0,향배,0.0
6579,기획재정부,0.0,전산시스템,0.0
6580,친근감,0.0,196명,0.0
6581,AfD,0.0,모략,0.0
6582,대만성,0.0,육군대장,0.0
6583,대내외,0.0,벤처기업,0.0
6584,단속반원들,0.0,상임공동선대위원장,0.0
6585,손주들,0.0,유보층,0.0
6586,균형,0.0,일치,0.0
6587,휴학,0.0,레슬링,0.0
6588,라인,0.0,전유,0.0
6589,표기,0.0,드레드,0.0
6590,5건,0.0,패드,0.0
6591,금융,0.0,조직원,0.0
6592,경북지방병무청장,0.0,리비아,0.0
6593,상임대표단,0.0,스쿨,0.0
6594,납입,0.0,조창범,0.0
6595,백화점,0.0,유대,0.0
6596,6.4,0.0,성남시정,0.0
6597,최민희,0.0,공급,0.0
6598,언론지원행정관,0.0,범죄자,0.0
6599,인물과,0.0,부칙,0.0
6600,업무방해죄,0.0,자유무역협정,0.0
6601,30분,0.0,비밀,0.0
6602,재래식,0.0,코인,0.0
6603,장소,0.0,승화,0.0
6604,깜빡이,0.0,改惡,0.0
6605,승진,0.0,민족연합,0.0
6606,최근호,0.0,온리,0.0
6607,선배,0.0,친문,0.0
6608,폭소,0.0,가설,0.0
6609,특권법,0.0,25명,0.0
6610,부정확성,0.0,송파갑,0.0
6611,고위공직자범죄수사처의,0.0,미래로,0.0
6612,투기,0.0,위압감,0.0
6613,유철환,0.0,총수,0.0
6614,이금규,0.0,관련성,0.0
6615,기도회,0.0,전쟁기념관,0.0
6616,양심,0.0,석탄,0.0
6617,영웅,0.0,탄핵소추단장,0.0
6618,기자회견문,0.0,래리,0.0
6619,최형두,0.0,정치가,0.0
6620,과거사,0.0,임관,0.0
6621,최은정,0.0,운집,0.0
6622,조서,0.0,잔꾀,0.0
6623,319만,0.0,인민군,0.0
6624,운용,0.0,탱크,0.0
6625,ironclad,0.0,경과,0.0
6626,정윤철,0.0,필요조건,0.0
6627,0.71%,0.0,국민저항권,0.0
6628,수사본부장,0.0,누설,0.0
6629,무력감,0.0,궤도,0.0
6630,관람객,0.0,동북아시아,0.0
6631,1시간,0.0,경기지사,0.0
6632,8패,0.0,공관장,0.0
6633,전시,0.0,월요일,0.0
6634,270만,0.0,노블레스,0.0
6635,지름길,0.0,인프라,0.0
6636,0.79%,0.0,제철소,0.0
6637,신원식,0.0,결점,0.0
6638,찬성파,0.0,normal,0.0
6639,유럽의회,0.0,6자,0.0
6640,84조,0.0,민주유공자,0.0
6641,노벨상,0.0,달란트,0.0
6642,안보실,0.0,기억력,0.0
6643,장면,0.0,법리상,0.0
6644,1차례,0.0,근접,0.0
6645,보수정권,0.0,작전,0.0
6646,이산가족,0.0,과자,0.0
6647,근무가,0.0,통제력,0.0
6648,방탄,0.0,旭日大綬章,0.0
6649,증거조사,0.0,딱지,0.0
6650,주님,0.0,국고,0.0
6651,대충돌,0.0,일정액,0.0
6652,국제외교협력본부,0.0,K-패스,0.0
6653,석좌,0.0,게엄,0.0
6654,발굴,0.0,갱신,0.0
6655,움직,0.0,편파,0.0
6656,지기,0.0,승자,0.0
6657,간격,0.0,극대,0.0
6658,사격,0.0,대패,0.0
6659,속옷,0.0,전격선언,0.0
6660,신경전,0.0,과반수,0.0
6661,안방,0.0,콘클라베,0.0
6662,생리,0.0,들러리,0.0
6663,거짓,0.0,시선,0.0
6664,8.7,0.0,맹신,0.0
6665,61개소,0.0,미국행,0.0
6666,남불,0.0,진종오,0.0
6667,부대,0.0,50대,0.0
6668,트랜스포메이션,0.0,검거,0.0
6669,배재학당,0.0,1001명,0.0
6670,보수진영,0.0,NE능률,0.0
6671,지방자치제,0.0,10m,0.0
6672,성신여대,0.0,직능위원장,0.0
6673,해공,0.0,직언,0.0
6674,USC,0.0,탄압,0.0
6675,47분,0.0,반도,0.0
6676,과학기술군,0.0,황정아,0.0
6677,煙草,0.0,4213원,0.0
6678,조기대선,0.0,88.15%,0.0
6679,보조원,0.0,우크라이나군,0.0
6680,2%,0.0,고갈,0.0
6681,교내,0.0,제물포고,0.0
6682,코바나,0.0,출퇴근,0.0
6683,고인,0.0,난사,0.0
6684,MSS,0.0,기획부,0.0
6685,관서외국어대,0.0,정무통,0.0
6686,얘긴,0.0,개소식,0.0
6687,모양,0.0,민주자유당,0.0
6688,총동원,0.0,관련자,0.0
6689,900만,0.0,출판계,0.0
6690,성폭력,0.0,유사시,0.0
6691,야외,0.0,교섭관,0.0
6692,이기헌,0.0,압도적,0.0
6693,비서,0.0,세라,0.0
6694,BBS,0.0,통일,0.0
6695,원로들,0.0,화환,0.0
6696,사필귀정,0.0,정정미,0.0
6697,선교사님,0.0,안나,0.0
6698,국회의원직,0.0,교통부,0.0
6699,50억,0.0,11.6%,0.0
6700,정치공세,0.0,가상,0.0
6701,사회대,0.0,이것저것,0.0
6702,헌법재판소법,0.0,칠레,0.0
6703,경제적,0.0,JIIA,0.0
6704,86세대,0.0,신속,0.0
6705,5300만,0.0,무극리,0.0
6706,감각,0.0,국회예산정책처,0.0
6707,눈앞,0.0,민주노총,0.0
6708,미임명,0.0,대응책,0.0
6709,대략적,0.0,어머니,0.0
6710,아마추어들,0.0,이와쿠니,0.0
6711,1.7%,0.0,8.5%,0.0
6712,세기,0.0,잔혹성,0.0
6713,초미,0.0,존치,0.0
6714,63세,0.0,인출기,0.0
6715,침소봉대,0.0,목전,0.0
6716,떼창,0.0,기름값,0.0
6717,경제기본법,0.0,포괄임금제,0.0
6718,순환,0.0,동조자,0.0
6719,50~60년,0.0,정예,0.0
6720,싹쓸,0.0,출항,0.0
6721,홈페이지,0.0,중량감,0.0
6722,이한민,0.0,세계관,0.0
6723,주한미군,0.0,통치력,0.0
6724,고문,0.0,2~5배,0.0
6725,새정치국민회의,0.0,非尹,0.0
6726,3국,0.0,개판,0.0
6727,19대,0.0,정치화가,0.0
6728,28만,0.0,퇴직,0.0
6729,조직적,0.0,미소,0.0
6730,백승아,0.0,심장부인,0.0
6731,박준영,0.0,행사장,0.0
6732,공수처설치법,0.0,박용진,0.0
6733,불면증,0.0,사이코패스,0.0
6734,정치력,0.0,신봉자들,0.0
6735,친구들,0.0,지형도,0.0
6736,신문,0.0,재고,0.0
6737,룽창샹,0.0,김포,0.0
6738,기싸움,0.0,황덕순,0.0
6739,서범수,0.0,주선양,0.0
6740,선제,0.0,음력,0.0
6741,고의적,0.0,열람,0.0
6742,민방위,0.0,절망감,0.0
6743,3호,0.0,부강,0.0
6744,로키,0.0,탐욕적,0.0
6745,촉박,0.0,학년도,0.0
6746,여의도,0.0,마닐라,0.0
6747,기본법,0.0,동양대,0.0
6748,호위,0.0,영관,0.0
6749,병석,0.0,주식시장,0.0
6750,납북자가족모임,0.0,소통관,0.0
6751,이주영,0.0,정책금융기관,0.0
6752,농업,0.0,전경,0.0
6753,숙모,0.0,케인,0.0
6754,토로,0.0,이효석,0.0
6755,도시,0.0,낙관,0.0
6756,100여,0.0,변덕,0.0
6757,동영상,0.0,5곳,0.0
6758,300억,0.0,이라크,0.0
6759,사우디,0.0,음식,0.0
6760,육성,0.0,파산,0.0
6761,나나미,0.0,시의원,0.0
6762,절도,0.0,문장,0.0
6763,쇄신,0.0,일이,0.0
6764,비화폰,0.0,시중,0.0
6765,그린라이트,0.0,드루킹,0.0
6766,피고,0.0,실탄,0.0
6767,곽종근,0.0,위성데이터,0.0
6768,한미상호방위조약,0.0,주사파,0.0
6769,예비선거,0.0,장래,0.0
6770,비공개,0.0,45명,0.0
6771,헌법위반,0.0,남남,0.0
6772,방점,0.0,자치단체장,0.0
6773,사업장,0.0,할부,0.0
6774,엘리트,0.0,국방성,0.0
6775,篠原,0.0,구체성,0.0
6776,건수,0.0,만남,0.0
6777,대학장,0.0,동기,0.0
6778,파병,0.0,상호중단,0.0
6779,입산,0.0,대전제,0.0
6780,11차례,0.0,0.2%,0.0
6781,대공,0.0,백기,0.0
6782,권한쟁,0.0,시설물,0.0
6783,초순,0.0,4주,0.0
6784,호혜,0.0,한복판,0.0
6785,해산심판,0.0,교통망,0.0
6786,혼선,0.0,산촌,0.0
6787,방송인,0.0,경보,0.0
6788,동맹국들,0.0,이과,0.0
6789,신변,0.0,불식,0.0
6790,애국가,0.0,은닉,0.0
6791,연구진,0.0,밥그릇,0.0
6792,76.4%,0.0,철퇴,0.0
6793,더우,0.0,41일,0.0
6794,을지로입구역,0.0,중앙선관위,0.0
6795,사관생도들,0.0,국방위,0.0
6796,사건들,0.0,단지,0.0
6797,불문경고,0.0,횟수,0.0
6798,서면,0.0,盤松,0.0
6799,투자자,0.0,중심주의,0.0
6800,fancy,0.0,85억,0.0
6801,보건복지위원회,0.0,마키,0.0
6802,NBS조사,0.0,스티브,0.0
6803,수법,0.0,입시,0.0
6804,중남미,0.0,손색,0.0
6805,단계적,0.0,여의,0.0
6806,울타리,0.0,개헌논의,0.0
6807,박혁,0.0,불합리,0.0
6808,정치기득권,0.0,새해,0.0
6809,언론인들,0.0,감소,0.0
6810,적대시,0.0,결자해지,0.0
6811,다이,0.0,아시아태평양경제협력기구,0.0
6812,29만,0.0,공업,0.0
6813,이강국,0.0,20분,0.0
6814,홍기원,0.0,34일,0.0
6815,경총,0.0,廢族,0.0
6816,지원사격,0.0,대통령기록물,0.0
6817,주대환,0.0,삼척시,0.0
6818,구성원들,0.0,감사장,0.0
6819,김병민,0.0,추모식,0.0
6820,국민기업,0.0,국헌,0.0
6821,태극기,0.0,입문,0.0
6822,반감,0.0,답방,0.0
6823,conspiracy,0.0,35표,0.0
6824,평결,0.0,발휘,0.0
6825,서문,0.0,유년,0.0
6826,구급,0.0,항명죄,0.0
6827,검토를,0.0,비폭력적,0.0
6828,청송군,0.0,수당,0.0
6829,무역,0.0,정의선,0.0
6830,회담,0.0,은폐,0.0
6831,해상,0.0,퓰리처상,0.0
6832,운전석,0.0,경기도청,0.0
6833,달째,0.0,즉흥적,0.0
6834,공작원,0.0,당위적,0.0
6835,압박감,0.0,공소청,0.0
6836,사르코지,0.0,3700여,0.0
6837,특별회,0.0,600만,0.0
6838,지각,0.0,출자,0.0
6839,한기호,0.0,tent,0.0
6840,사각지대,0.0,안가,0.0
6841,런던,0.0,將軍,0.0
6842,국가수사본부,0.0,벚꽃,0.0
6843,독식,0.0,후보이자,0.0
6844,사직당국,0.0,삐라,0.0
6845,선의,0.0,한반도,0.0
6846,중점적,0.0,천박,0.0
6847,상품,0.0,인천상륙작전,0.0
6848,부산시교육감,0.0,인사청문권,0.0
6849,교도소,0.0,경선일,0.0
6850,진실화,0.0,40대,0.0
6851,70%,0.0,융자,0.0
6852,원칙적,0.0,뉴보수,0.0
6853,성폭행,0.0,성남,0.0
6854,군사력,0.0,수교,0.0
6855,조짐,0.0,계단,0.0
6856,타협,0.0,변화무쌍,0.0
6857,민주공화국,0.0,파이낸셜타임스,0.0
6858,불리,0.0,서울중앙지검장,0.0
6859,소행성,0.0,당협위원장들,0.0
6860,전라도,0.0,관람료,0.0
6861,수사처장,0.0,천막,0.0
6862,치어,0.0,태준열,0.0
6863,조계원,0.0,특별사면,0.0
6864,화요일,0.0,이민,0.0
6865,탄핵소추사유,0.0,토사,0.0
6866,흐름,0.0,망상,0.0
6867,무게,0.0,강동구,0.0
6868,김태규,0.0,발짝,0.0
6869,분량,0.0,본업,0.0
6870,66억,0.0,선창,0.0
6871,방편,0.0,ㅉㅉ,0.0
6872,특이,0.0,저출생,0.0
6873,백신,0.0,반석,0.0
6874,2004년,0.0,유화,0.0
6875,死文化,0.0,본부장,0.0
6876,묘역,0.0,유보,0.0
6877,권동욱,0.0,통진당,0.0
6878,용수철,0.0,스탈린,0.0
6879,미키,0.0,8시,0.0
6880,7%,0.0,법조문,0.0
6881,망연자실,0.0,민사,0.0
6882,폐막,0.0,남녀,0.0
6883,SW,0.0,산케이신문,0.0
6884,vice,0.0,김기현,0.0
6885,불량,0.0,이종배,0.0
6886,징수,0.0,군번,0.0
6887,공작극,0.0,통과자,0.0
6888,사저,0.0,투명성,0.0
6889,위험목,0.0,자막,0.0
6890,부제,0.0,소설,0.0
6891,Parents,0.0,수도,0.0
6892,줄소송,0.0,단축,0.0
6893,본부,0.0,부산시의원,0.0
6894,명문대,0.0,전라,0.0
6895,황우여,0.0,화성,0.0
6896,국기,0.0,지방교육자치법,0.0
6897,석학들,0.0,무물보,0.0
6898,수퍼위크,0.0,전우들,0.0
6899,청장,0.0,상임,0.0
6900,안전보장,0.0,對中,0.0
6901,손자,0.0,수사기관,0.0
6902,개표소,0.0,한국문인협회,0.0
6903,피해자,0.0,돌풍,0.0
6904,하얼빈,0.0,곽규택,0.0
6905,도출,0.0,천원주택,0.0
6906,역사학,0.0,검찰개혁,0.0
6907,번호판,0.0,114일,0.0
6908,선명,0.0,35만,0.0
6909,주재국,0.0,27~36%,0.0
6910,19~36%,0.0,행보,0.0
6911,oblige,0.0,호사가,0.0
6912,신씨,0.0,23년,0.0
6913,주류,0.0,장하준,0.0
6914,사명감,0.0,연내,0.0
6915,이용우,0.0,연기수령,0.0
6916,재산권,0.0,犯法者,0.0
6917,드미트리,0.0,도의적,0.0
6918,임금,0.0,도청사,0.0
6919,대전국립현충원,0.0,물리적,0.0
6920,2차,0.0,정책관,0.0
6921,발버둥,0.0,안규백,0.0
6922,거행,0.0,임명직,0.0
6923,토지거래허가구역,0.0,당원투표,0.0
6924,한도,0.0,명시적,0.0
6925,수업,0.0,당혹,0.0
6926,핵미사일,0.0,부모,0.0
6927,논의가,0.0,개딸,0.0
6928,졸업식,0.0,요구땐,0.0
6929,상속인들,0.0,단면,0.0
6930,작정,0.0,원칙하,0.0
6931,5시,0.0,제사,0.0
6932,선정,0.0,무해,0.0
6933,오찬,0.0,이재명식,0.0
6934,3함대,0.0,기회주의,0.0
6935,김초엽,0.0,김정숙,0.0
6936,APEC,0.0,율사,0.0
6937,로펌,0.0,제이콥슨,0.0
6938,연구원장,0.0,33일,0.0
6939,10여,0.0,열성적,0.0
6940,평시작전통제권,0.0,조목조목,0.0
6941,시시비비,0.0,외교장관,0.0
6942,세계적,0.0,연성,0.0
6943,전체위원회,0.0,천재,0.0
6944,어이,0.0,교편,0.0
6945,교두보,0.0,한순간,0.0
6946,최상,0.0,적대국,0.0
6947,방어책,0.0,조만식이,0.0
6948,자락,0.0,선대인경제연구소,0.0
6949,연애사,0.0,청문,0.0
6950,이시바,0.0,0.4,0.0
6951,내자동,0.0,1월,0.0
6952,limit,0.0,김태흠,0.0
6953,공무집행방해,0.0,이광재,0.0
6954,연평,0.0,실감,0.0
6955,속도전,0.0,압수,0.0
6956,20번,0.0,CNN,0.0
6957,시험장,0.0,거래일,0.0
6958,고검장,0.0,통일펀드,0.0
6959,순리,0.0,가호,0.0
6960,특별재난지역,0.0,구미,0.0
6961,군부,0.0,1당,0.0
6962,열거,0.0,1특전,0.0
6963,29회,0.0,로직,0.0
6964,운영위,0.0,나중,0.0
6965,45건,0.0,고리,0.0
6966,대좌,0.0,발송,0.0
6967,예단,0.0,법제사법위원장,0.0
6968,억류자,0.0,多數,0.0
6969,소양,0.0,현직,0.0
6970,지리멸렬,0.0,영사기관,0.0
6971,일간,0.0,점수,0.0
6972,상경,0.0,조장,0.0
6973,회고록,0.0,홍성국,0.0
6974,김세비,0.0,시대착오적,0.0
6975,박탈감,0.0,풍비박산,0.0
6976,독립적,0.0,린든,0.0
6977,초청,0.0,야권,0.0
6978,타개,0.0,SK,0.0
6979,스카우트,0.0,모펀드,0.0
6980,회의체,0.0,검사,0.0
6981,촛불승리전환행동,0.0,국회공보,0.0
6982,천대엽,0.0,구독자,0.0
6983,총사퇴,0.0,그래픽처리장치,0.0
6984,졸지,0.0,초급,0.0
6985,50명,0.0,선수,0.0
6986,오승용,0.0,89%,0.0
6987,압수수색영장,0.0,세종로,0.0
6988,빈틈,0.0,타임,0.0
6989,자본,0.0,외관대표이사,0.0
6990,서부지법,0.0,세미나,0.0
6991,원탁회의,0.0,법률심,0.0
6992,의정부,0.0,앙금,0.0
6993,도과,0.0,선도기업,0.0
6994,문명적,0.0,질문지,0.0
6995,15주기,0.0,퇴근,0.0
6996,교란,0.0,전멸,0.0
6997,정상회의,0.0,캠벨,0.0
6998,해외,0.0,1시간,0.0
6999,법재판소,0.0,30분,0.0
7000,도청,0.0,변호사들,0.0
7001,계파,0.0,6억,0.0
7002,한강,0.0,도감청,0.0
7003,휴직,0.0,수평적,0.0
7004,분대장,0.0,125%,0.0
7005,43곳,0.0,관람객,0.0
7006,동석,0.0,무력감,0.0
7007,우승,0.0,50cm,0.0
7008,SCL,0.0,초쯤,0.0
7009,박수,0.0,전시,0.0
7010,의무화,0.0,지름길,0.0
7011,현대화,0.0,신원식,0.0
7012,영주권자들,0.0,경영난,0.0
7013,13공수,0.0,2~3개월,0.0
7014,직시,0.0,라이스,0.0
7015,해리,0.0,운용,0.0
7016,성찬,0.0,조서,0.0
7017,휴직률,0.0,농민들,0.0
7018,신숙자,0.0,효고현경,0.0
7019,휴업,0.0,감별법,0.0
7020,의정부지법,0.0,UN위원단,0.0
7021,삭발,0.0,종국,0.0
7022,김해나씨,0.0,윤후덕,0.0
7023,법리적,0.0,대내외,0.0
