,before_word,before_count,after_word,after_count
7455,가족정책,0.0,배달노동자,0.0
7456,피해주민들,0.0,김범석,0.0
7457,인사말,0.0,정밀,0.0
7458,체코,0.0,빨갱이,0.0
7459,신빙성,0.0,무법,0.0
7460,정치문화,0.0,새싹,0.0
7461,단일대오,0.0,대통령들,0.0
7462,신인도,0.0,페달,0.0
7463,당대표직이,0.0,과잉민주주의,0.0
7464,기금수익률,0.0,계엄포고령,0.0
7465,2만,0.0,여도,0.0
7466,변장술,0.0,정치범,0.0
7467,다각,0.0,150조,0.0
7468,지휘소,0.0,후세인,0.0
7469,약자,0.0,암참,0.0
7470,무서움,0.0,정치지형,0.0
7471,검사들,0.0,대법,0.0
7472,더민재,0.0,사당화,0.0
7473,엄수,0.0,감사원,0.0
7474,손안,0.0,단독,0.0
7475,이종현,0.0,맞수토론,0.0
7476,먼지,0.0,마음속,0.0
7477,국민주권,0.0,반극우,0.0
7478,경시적,0.0,우비,0.0
7479,Index,0.0,환송,0.0
7480,수순,0.0,전국대의원,0.0
7481,노태악,0.0,근로기준법,0.0
7482,막가,0.0,막무가내식,0.0
7483,저개발국가들,0.0,찬송가,0.0
7484,설명자료,0.0,안전핀,0.0
7485,적신호,0.0,자작극,0.0
7486,합수부,0.0,부처님,0.0
7487,정치자금,0.0,https://www.khan.co.kr/article/202504062159015/NUrl,0.0
7488,경각심,0.0,투자기업,0.0
7489,이씨,0.0,촌장,0.0
7490,결석신고서,0.0,독립적,0.0
7491,임세경,0.0,지반,0.0
7492,치장,0.0,기재,0.0
7493,각종,0.0,세월호참사,0.0
7494,영양,0.0,통보,0.0
7495,미군기지,0.0,진술권,0.0
7496,득표력,0.0,경선캠프,0.0
7497,연동,0.0,여대야소,0.0
7498,지원정책,0.0,월권행위,0.0
7499,세계사,0.0,인접,0.0
7500,배후조종자,0.0,천하람,0.0
7501,2024년,0.0,며칠간,0.0
7502,단박,0.0,낙태,0.0
7503,후진,0.0,정당해산,0.0
7504,후원자,0.0,삼권,0.0
7505,천추,0.0,51.9%,0.0
7506,일병,0.0,집회,0.0
7507,수도,0.0,항쟁,0.0
7508,후순위,0.0,180석,0.0
7509,둔산동,0.0,석패,0.0
7510,형사6부,0.0,가이드북,0.0
7511,글로벌,0.0,망연자실,0.0
7512,김광동,0.0,독점적,0.0
7513,이상민,0.0,구정치,0.0
7514,홍천,0.0,출장길,0.0
7515,공공부문,0.0,매립,0.0
7516,패싱,0.0,수정안,0.0
7517,의사표현,0.0,공동주택,0.0
7518,위증,0.0,6위,0.0
7519,부사,0.0,학술,0.0
7520,변경안,0.0,주민등록사항,0.0
7521,법대,0.0,직진,0.0
7522,사전적,0.0,위치,0.0
7523,회장들,0.0,영끌족,0.0
7524,민간인,0.0,애환,0.0
7525,교도관들,0.0,탈가치,0.0
7526,기상천외,0.0,펜타닐,0.0
7527,과반,0.0,12년,0.0
7528,외상,0.0,진영대결,0.0
7529,추모,0.0,호응,0.0
7530,격변,0.0,일조,0.0
7531,의성체육관,0.0,부사관,0.0
7532,환산,0.0,1975년,0.0
7533,필자,0.0,후손,0.0
7534,국군정보사령관,0.0,윤리적,0.0
7535,전화해,0.0,삭발,0.0
7536,비난,0.0,시쳇말,0.0
7537,4.2,0.0,국정난맥,0.0
7538,이건태,0.0,경제대통령,0.0
7539,리액션,0.0,파롤린,0.0
7540,단체채팅,0.0,45세,0.0
7541,번역,0.0,김형석,0.0
7542,권유,0.0,이광범,0.0
7543,데스게임,0.0,스탑,0.0
7544,박용갑,0.0,건강돌,0.0
7545,막후,0.0,선거인들,0.0
7546,평가단장,0.0,견인,0.0
7547,악질적,0.0,무료입장,0.0
7548,32.03%,0.0,언론인들,0.0
7549,특화,0.0,3순위,0.0
7550,개명,0.0,과학기술군,0.0
7551,국제협력,0.0,창설,0.0
7552,24일,0.0,클러스터,0.0
7553,47세,0.0,수년째,0.0
7554,값어치,0.0,지역소멸,0.0
7555,지탱,0.0,1개월,0.0
7556,디시인사이드,0.0,고질적,0.0
7557,로저,0.0,이진우,0.0
7558,봉사,0.0,억지력,0.0
7559,193회,0.0,국민연금지출,0.0
7560,날달걀,0.0,사회상황,0.0
7561,중점관리사안,0.0,교량,0.0
7562,금메달리스트,0.0,탄력,0.0
7563,검찰청,0.0,취재진,0.0
7564,70.5%,0.0,조공,0.0
7565,3심제,0.0,유착설,0.0
7566,옥중정치,0.0,치욕,0.0
7567,하원의원,0.0,탄핵결정,0.0
7568,570만,0.0,철학,0.0
7569,관장,0.0,20세기,0.0
7570,내란우두머리,0.0,커밍아웃,0.0
7571,응급,0.0,혼합정부,0.0
7572,고압적,0.0,주민들,0.0
7573,전산업,0.0,이상징후,0.0
7574,대전현충원,0.0,서초구,0.0
7575,국민개헌협의체,0.0,세종청사,0.0
7576,집성촌,0.0,불균형,0.0
7577,치열,0.0,수출,0.0
7578,산간마을,0.0,일개,0.0
7579,국민소환,0.0,관련자들,0.0
7580,효율,0.0,교통부,0.0
7581,대한탁구협회장,0.0,어휘,0.0
7582,정욱,0.0,돌발,0.0
7583,공천배제,0.0,고등법원,0.0
7584,사무,0.0,무마,0.0
7585,득의양양,0.0,경비단장,0.0
7586,두려움,0.0,경비,0.0
7587,928회,0.0,처신,0.0
7588,전가,0.0,원탁회의,0.0
7589,Reform,0.0,형편,0.0
7590,social&utm,0.0,성사,0.0
7591,회신,0.0,신탕평책,0.0
7592,양승조,0.0,국힘식,0.0
7593,최성용,0.0,아주대,0.0
7594,콜드,0.0,이유란씨,0.0
7595,송두환,0.0,중도정당,0.0
7596,나이별,0.0,의아,0.0
7597,윤석열탄핵국회의원연대,0.0,법비,0.0
7598,김형두,0.0,방첩,0.0
7599,최저수준,0.0,상관,0.0
7600,제2공화국,0.0,재주신문,0.0
7601,아테네,0.0,학생,0.0
7602,와인,0.0,집합,0.0
7603,고리,0.0,명시적,0.0
7604,최후진술,0.0,재분배,0.0
7605,인도,0.0,차관들,0.0
7606,31조,0.0,상속,0.0
7607,지인들,0.0,형사처벌,0.0
7608,로텐더,0.0,6표,0.0
7609,의원총회,0.0,인터넷,0.0
7610,기업들,0.0,분기별,0.0
7611,북한군,0.0,이천시,0.0
7612,분식집,0.0,30여명,0.0
7613,7시,0.0,세대들,0.0
7614,엄호,0.0,자유민주주의수호,0.0
7615,손태그,0.0,김세훈,0.0
7616,탄핵기각,0.0,합의서,0.0
7617,황재호,0.0,뒷세대,0.0
7618,달가량,0.0,교죄,0.0
7619,백척간두,0.0,AI연구원장,0.0
7620,청원인,0.0,2.2%,0.0
7621,무장군인,0.0,전현희,0.0
7622,피케팅,0.0,듯이,0.0
7623,행위자,0.0,217조,0.0
7624,핵확산금지조약,0.0,부적격,0.0
7625,정치깡패,0.0,단정적,0.0
7626,식당,0.0,도망,0.0
7627,중앙선거관리위원회,0.0,진민,0.0
7628,손영택,0.0,고양,0.0
7629,체포과정,0.0,손도장,0.0
7630,배후,0.0,통합선거인,0.0
7631,차예희씨,0.0,켈로그,0.0
7632,1980년대,0.0,토끼,0.0
7633,오용,0.0,구사,0.0
7634,독성,0.0,지방,0.0
7635,법정구속,0.0,허진무,0.0
7636,외국인,0.0,판가름,0.0
7637,14.2%,0.0,21분,0.0
7638,사생활,0.0,시비,0.0
7639,맹탕,0.0,정당제도,0.0
7640,1992년,0.0,22일,0.0
7641,리트머스지,0.0,중앙정치권,0.0
7642,부동산시장,0.0,중앙선,0.0
7643,시국간담회,0.0,성태윤,0.0
7644,촉구안,0.0,대반전,0.0
7645,빌라,0.0,화환들,0.0
7646,결정일,0.0,큰일,0.0
7647,문화비평가,0.0,지인,0.0
7648,소지자,0.0,예시,0.0
7649,입체적,0.0,기후경제,0.0
7650,병폐,0.0,굴레,0.0
7651,인권문제,0.0,사진촬영,0.0
7652,조문,0.0,향유자,0.0
7653,윤종군,0.0,절대노동시간,0.0
7654,인플레이션감축법,0.0,의기양양,0.0
7655,수사의뢰,0.0,워라밸,0.0
7656,2%,0.0,확충,0.0
7657,비닐,0.0,가택구금,0.0
7658,불굴,0.0,공룡,0.0
7659,2연,0.0,단초,0.0
7660,외교자산,0.0,강좌,0.0
7661,사회대개혁비상행동,0.0,0.73%,0.0
7662,파면때,0.0,호헌,0.0
7663,사회공헌,0.0,부서,0.0
7664,계산법,0.0,3.1%,0.0
7665,업체,0.0,15조,0.0
7666,미련,0.0,김재원,0.0
7667,창출,0.0,후유증,0.0
7668,첨단산업,0.0,실행의지,0.0
7669,12개,0.0,인멸,0.0
7670,찬탈,0.0,보람,0.0
7671,Cop,0.0,퇴출,0.0
7672,코스프레,0.0,종결자,0.0
7673,통상환경,0.0,연설회,0.0
7674,지하철,0.0,12.2,0.0
7675,국가고문직,0.0,내란청산사회대개혁비상행동,0.0
7676,이유진,0.0,근본적,0.0
7677,물적,0.0,거시경제,0.0
7678,빌드업,0.0,투표지,0.0
7679,방첩사,0.0,협력국장,0.0
7680,노씨,0.0,남짓,0.0
7681,3건,0.0,K이니셔티브,0.0
7682,역조,0.0,개회,0.0
7683,송출국,0.0,평화과정,0.0
7684,김유진,0.0,성취,0.0
7685,7개국,0.0,긍정적,0.0
7686,뉴데일리,0.0,송씨,0.0
7687,통상국가,0.0,협상단,0.0
7688,여인형,0.0,개싸움,0.0
7689,미국민,0.0,충북도청,0.0
7690,전문가연,0.0,중량급,0.0
7691,투하,0.0,연석회의,0.0
7692,87체제,0.0,탄핵심판절차,0.0
7693,나날,0.0,철퇴,0.0
7694,김영빈씨,0.0,실업급여,0.0
7695,김대기,0.0,가계소득,0.0
7696,주장들,0.0,선거비,0.0
7697,프리미엄,0.0,단적,0.0
7698,통수권자,0.0,한국기독교,0.0
7699,소득보장,0.0,자유공화국,0.0
7700,컴퓨팅,0.0,과거사정리위원회,0.0
7701,관계자들,0.0,280m,0.0
7702,요란,0.0,세수,0.0
7703,필수의료,0.0,온건보수,0.0
7704,용산대형,0.0,사세행,0.0
7705,선거관여,0.0,16대,0.0
7706,물고기,0.0,홍보관,0.0
7707,장녀,0.0,평균득표비율,0.0
7708,33회,0.0,궐기,0.0
7709,미래세대들,0.0,고령층,0.0
7710,방영,0.0,결과적,0.0
7711,국제성,0.0,남북정상회담,0.0
7712,자치,0.0,전적,0.0
7713,조건,0.0,민주당원들,0.0
7714,주지,0.0,메카,0.0
7715,사회복지,0.0,편집부,0.0
7716,서지현,0.0,예술인들,0.0
7717,재의요구안,0.0,학창,0.0
7718,그저께,0.0,실무협의,0.0
7719,과잉대응,0.0,윈윈,0.0
7720,바이든,0.0,화양연화,0.0
7721,의원회관,0.0,의학교육정상화,0.0
7722,치명상,0.0,일제,0.0
7723,집단지성센터,0.0,로마,0.0
7724,김종혁,0.0,불체포특권,0.0
7725,좌파적,0.0,복합,0.0
7726,호소문,0.0,장갑차,0.0
7727,색깔론,0.0,워싱턴D,0.0
7728,인명피해,0.0,중간고사,0.0
7729,영입,0.0,신선종,0.0
7730,감자,0.0,압수량,0.0
7731,진국,0.0,새치기,0.0
7732,SK,0.0,1000호,0.0
7733,조타수,0.0,노란우산공제,0.0
7734,불기소,0.0,화랑유원지,0.0
7735,해상정찰,0.0,재생,0.0
7736,불합리,0.0,선배님,0.0
7737,크리스,0.0,강릉,0.0
7738,쟁취,0.0,노보,0.0
7739,재석,0.0,벽보,0.0
7740,적성,0.0,업무,0.0
7741,만류,0.0,임태훈,0.0
7742,매크로,0.0,도어스테핑,0.0
7743,구성원,0.0,중앙선거관리위원회의,0.0
7744,내장,0.0,무조건적,0.0
7745,막강,0.0,짜증,0.0
7746,비상체계,0.0,무역균형,0.0
7747,소득세,0.0,광물,0.0
7748,벼락거지,0.0,불통행정,0.0
7749,간첩죄,0.0,선점,0.0
7750,학계,0.0,촉발,0.0
7751,어머니,0.0,SSBN,0.0
7752,MS,0.0,수입,0.0
7753,광주시의회,0.0,87억,0.0
7754,반기문,0.0,한참,0.0
7755,특성,0.0,감옥행,0.0
7756,주도적,0.0,켈리,0.0
7757,만사형통,0.0,주거비,0.0
7758,와중,0.0,중앙당,0.0
7759,100여단,0.0,태백,0.0
7760,호세,0.0,귀가,0.0
7761,충북,0.0,생활수준,0.0
7762,활개,0.0,의무적,0.0
7763,중수청,0.0,책임부총리제,0.0
7764,알제리,0.0,11일,0.0
7765,잔뼈,0.0,특수활동비,0.0
7766,어제저녁,0.0,추징금,0.0
7767,유인물,0.0,계엄해제,0.0
7768,작전통제권,0.0,주눅,0.0
7769,595회,0.0,총책임자,0.0
7770,33%,0.0,미래희망,0.0
7771,후방,0.0,3000여석,0.0
7772,IOC,0.0,양성평등가족부,0.0
7773,140명,0.0,공직자들,0.0
7774,미비,0.0,생가,0.0
7775,75년,0.0,장치,0.0
7776,과학자들,0.0,애초,0.0
7777,삽화,0.0,예비후보,0.0
7778,예금,0.0,천도,0.0
7779,하락세,0.0,추천권,0.0
7780,사회학자,0.0,회의감,0.0
7781,제6선거구,0.0,최적격자,0.0
7782,군불,0.0,계획들,0.0
7783,강제적,0.0,형법,0.0
7784,국정원,0.0,현역군인,0.0
7785,시녀,0.0,조현석,0.0
7786,오점,0.0,노동절,0.0
7787,재도약,0.0,일반주주,0.0
7788,도민들,0.0,유럽,0.0
7789,종중,0.0,국가공동체,0.0
7790,의도적,0.0,행정법원,0.0
7791,30여분,0.0,50세,0.0
7792,송곳,0.0,조형국,0.0
7793,보유국,0.0,인제군,0.0
7794,EU법,0.0,지식인,0.0
7795,medium,0.0,파당적,0.0
7796,단칼,0.0,몸짓,0.0
7797,선글라스,0.0,이준헌,0.0
7798,선관위법,0.0,남해군수,0.0
7799,전체주의적,0.0,대통령기록물법,0.0
7800,이헌승,0.0,군산,0.0
7801,트럼프발,0.0,전쟁포로,0.0
7802,주먹구구식,0.0,김태현,0.0
7803,한국전력,0.0,6~7,0.0
7804,김능구,0.0,스피커,0.0
7805,퍼스트,0.0,국어,0.0
7806,양한,0.0,비상의원총회,0.0
7807,헌법수호,0.0,연속적,0.0
7808,원어치,0.0,낭떠러지,0.0
7809,민권법,0.0,임대료,0.0
7810,변제,0.0,ABCDEF,0.0
7811,70세,0.0,구청장,0.0
7812,자욱,0.0,이차보전,0.0
7813,협정,0.0,10.5%,0.0
7814,존재감,0.0,기구,0.0
7815,시국회의,0.0,장애물,0.0
7816,19.0%,0.0,직권남용죄,0.0
7817,제로,0.0,중독,0.0
7818,KT&G,0.0,고위험지역,0.0
7819,사연금,0.0,호감,0.0
7820,주임,0.0,14~16일,0.0
7821,강위원,0.0,59.9%,0.0
7822,피해망상,0.0,2270호,0.0
7823,동창,0.0,하와이,0.0
7824,키이우인디펜던트,0.0,사전투표지,0.0
7825,이석연,0.0,여론조사표,0.0
7826,난입,0.0,4~5%,0.0
7827,헤그세스,0.0,사회제도,0.0
7828,기성세대,0.0,경북도청,0.0
7829,누리꾼,0.0,기후동행카드,0.0
7830,보편적,0.0,수정,0.0
7831,종결,0.0,좌천,0.0
7832,중대결심,0.0,https://www.khan.co.kr/article/202403011904001/NUrl,0.0
7833,뒷순위,0.0,공과,0.0
7834,급물살,0.0,장사,0.0
7835,동화,0.0,귀환,0.0
7836,음식,0.0,억지,0.0
7837,의료인력수급추계위,0.0,독식,0.0
7838,의학교육계,0.0,정치문법,0.0
7839,스트레스,0.0,592만,0.0
7840,고아,0.0,발호,0.0
7841,고질,0.0,신의,0.0
7842,근방,0.0,혁신적,0.0
7843,중기,0.0,8기,0.0
7844,건강검진,0.0,푸른색,0.0
7845,깊이,0.0,Culture,0.0
7846,공습,0.0,파악,0.0
7847,포지셔닝,0.0,우의,0.0
7848,계엄해제요구의결,0.0,저울,0.0
7849,적법절차,0.0,에디터픽,0.0
7850,윤기중,0.0,76세,0.0
7851,싸움,0.0,입법전,0.0
7852,박탈감,0.0,고위직,0.0
7853,혼자,0.0,보조,0.0
7854,국영,0.0,숙련,0.0
7855,은행법,0.0,이라크,0.0
7856,대포탄,0.0,내무부,0.0
7857,보폭,0.0,명칭,0.0
7858,노동자,0.0,보충,0.0
7859,1호기,0.0,707특임단,0.0
7860,가맹점,0.0,기저질환,0.0
7861,12시,0.0,충북대,0.0
7862,스티로폼,0.0,법칙,0.0
7863,이관,0.0,등치,0.0
7864,반환,0.0,투시,0.0
7865,위성곤,0.0,신뢰수준,0.0
7866,대피소,0.0,홍종기,0.0
7867,수역,0.0,장기체납,0.0
7868,기업별,0.0,안보리,0.0
7869,반일행동,0.0,의료개혁특별위원회,0.0
7870,신호,0.0,증오,0.0
7871,울산시,0.0,류호정,0.0
7872,경쟁적,0.0,군사적,0.0
7873,적폐,0.0,플랫,0.0
7874,합의점,0.0,낙심,0.0
7875,2027년,0.0,폭풍,0.0
7876,깁스,0.0,빅4,0.0
7877,동일성,0.0,5.2%,0.0
7878,인기,0.0,23.2%,0.0
7879,알샤라,0.0,이번주,0.0
7880,금액,0.0,민관,0.0
7881,쌍방향,0.0,3.90%,0.0
7882,60여명,0.0,종국재판,0.0
7883,일환,0.0,주석,0.0
7884,허은아,0.0,개월여,0.0
7885,만일,0.0,사업설계,0.0
7886,가수,0.0,교육세,0.0
7887,킹석열,0.0,재결집,0.0
7888,농성장,0.0,국방부,0.0
7889,선거판,0.0,역학,0.0
7890,반도체법,0.0,자식,0.0
7891,공동행동,0.0,서왕진,0.0
7892,300억,0.0,업무수행,0.0
7893,국회무궁화포럼,0.0,반탄파,0.0
7894,과학기술공동위원회,0.0,중량감,0.0
7895,유실,0.0,서여의도,0.0
7896,통합집중투표,0.0,예사,0.0
7897,한광희,0.0,강훈식,0.0
7898,강명구,0.0,사본,0.0
7899,적법성,0.0,계엄이,0.0
7900,임대,0.0,투척,0.0
7901,노인빈곤,0.0,별도,0.0
7902,현실정치,0.0,70~80%,0.0
7903,경찰관들,0.0,IRP,0.0
7904,이순신,0.0,민원사주,0.0
7905,금자탑,0.0,점선면,0.0
7906,집착,0.0,차이점,0.0
7907,분기,0.0,파기환송인,0.0
7908,시험대,0.0,즉시항고,0.0
7909,금융권,0.0,인하대,0.0
7910,불허,0.0,풍요,0.0
7911,경제주체들,0.0,기저,0.0
7912,율사,0.0,68길,0.0
7913,유산,0.0,갈등지향적,0.0
7914,인공,0.0,유도선수,0.0
7915,노곡리,0.0,이지스,0.0
7916,혐오발언,0.0,경마식,0.0
7917,권씩,0.0,박경미,0.0
7918,월급쟁이,0.0,사회통합력,0.0
7919,일괄,0.0,55일,0.0
7920,노무현,0.0,그래픽,0.0
7921,중앙일보,0.0,예선,0.0
7922,16쪽,0.0,지방의료원,0.0
7923,진리,0.0,1.0%,0.0
7924,조항,0.0,1시,0.0
7925,망국,0.0,교섭단체별,0.0
7926,찬물,0.0,회유,0.0
7927,자식들,0.0,전망치,0.0
7928,찬가,0.0,책임자들,0.0
7929,망발,0.0,적의,0.0
7930,21%,0.0,630개,0.0
7931,교회력,0.0,문민정부,0.0
7932,계엄포,0.0,시인,0.0
7933,입법독재,0.0,성행위,0.0
7934,구별,0.0,5.5%,0.0
7935,포괄적,0.0,권한쟁의,0.0
7936,17일,0.0,800명,0.0
7937,햇살,0.0,논밭,0.0
7938,회초리,0.0,2층,0.0
7939,48%,0.0,원심판결,0.0
7940,보전금,0.0,형사고소,0.0
7941,피신청인,0.0,방송법,0.0
7942,조서,0.0,브라우닝,0.0
7943,균형적,0.0,신원조사,0.0
7944,투병,0.0,어깨,0.0
7945,이성재,0.0,산업군,0.0
7946,문양,0.0,무주택자,0.0
7947,부결,0.0,집필,0.0
7948,오피스텔,0.0,소나기,0.0
7949,환경부,0.0,사단,0.0
7950,카테고리,0.0,납부기간,0.0
7951,지속적,0.0,일산구,0.0
7952,반여성적,0.0,회의장,0.0
7953,영화인,0.0,상향조정,0.0
7954,석방지휘서,0.0,송출,0.0
7955,연구보조원,0.0,자율권,0.0
7956,어이,0.0,광주민주화,0.0
7957,골몰,0.0,인사청문회법,0.0
7958,독설,0.0,점철,0.0
7959,내란동조,0.0,각축전,0.0
7960,기치,0.0,지장,0.0
7961,진학,0.0,배상윤,0.0
7962,임정,0.0,전용기,0.0
7963,100.7,0.0,집담회,0.0
7964,극대,0.0,파행,0.0
7965,비문명적,0.0,울산광역시,0.0
7966,인구집단,0.0,주둔,0.0
7967,폄훼,0.0,0.7%,0.0
7968,RDD,0.0,경제주체,0.0
7969,발상,0.0,국민평가,0.0
7970,순위,0.0,언론인단체,0.0
7971,후보단일화,0.0,정치개혁안,0.0
7972,재해보험,0.0,손발,0.0
7973,관광,0.0,배분,0.0
7974,회원,0.0,K-DOGE,0.0
7975,비주류화,0.0,3700여명,0.0
7976,여씨,0.0,주교회의,0.0
7977,전하규,0.0,경제관,0.0
7978,물가,0.0,건국설,0.0
7979,박범계,0.0,평소,0.0
7980,경복궁역,0.0,돌풍,0.0
7981,스님,0.0,50.7%,0.0
7982,활동가,0.0,가공,0.0
7983,평판,0.0,포스트탄핵,0.0
7984,93.0%,0.0,요청안,0.0
7985,신변보호,0.0,지역화폐,0.0
7986,수석위원,0.0,주거정책,0.0
7987,신분,0.0,전자,0.0
7988,강간죄,0.0,제보,0.0
7989,독박,0.0,감독원,0.0
7990,900만,0.0,시기적,0.0
7991,자본가,0.0,먼저,0.0
7992,손질,0.0,생사,0.0
7993,제3,0.0,장성군,0.0
7994,여전,0.0,LLM,0.0
7995,실용적,0.0,사회지도층,0.0
7996,좌지우지,0.0,최적화,0.0
7997,엘브리지,0.0,의정부시,0.0
7998,국가주석,0.0,촉진,0.0
7999,예비검속,0.0,노골,0.0
8000,러시아연방,0.0,장교들,0.0
8001,추종자들,0.0,실거래,0.0
8002,네타냐후,0.0,대선용,0.0
8003,김영배,0.0,선수,0.0
8004,안내,0.0,편입,0.0
8005,기독교,0.0,국군방첩사령부,0.0
8006,형법적,0.0,과잉,0.0
8007,조상래,0.0,사회민주당,0.0
8008,19%,0.0,일행,0.0
8009,철거,0.0,김양희,0.0
8010,확장억제,0.0,단순,0.0
8011,응답거절,0.0,조선,0.0
8012,312건,0.0,형사소추,0.0
8013,결재,0.0,국내외적,0.0
8014,광인,0.0,내란세력,0.0
8015,10여년,0.0,과시,0.0
8016,김경현,0.0,속살,0.0
8017,BBS,0.0,컨벤션,0.0
8018,서바이벌,0.0,갈림길,0.0
8019,강의실,0.0,뉴노멀시대준비위원회,0.0
8020,채혈,0.0,대한민국정부수립국민축하식,0.0
8021,개척,0.0,도피,0.0
8022,말레이시아군,0.0,실토,0.0
8023,연합회,0.0,제7공화국,0.0
8024,소라미,0.0,정리법,0.0
8025,중론,0.0,인수위,0.0
8026,조폭들,0.0,고소득층,0.0
8027,편집,0.0,안녕질서,0.0
8028,처세술,0.0,알카에다식,0.0
8029,유스,0.0,로비,0.0
8030,탄생,0.0,존엄성,0.0
8031,소지,0.0,착각,0.0
8032,서지영,0.0,수봉공원,0.0
8033,숙주,0.0,개편의,0.0
8034,납입,0.0,긴장,0.0
8035,공공거버넌스,0.0,대한민국주의자,0.0
8036,제약들,0.0,폄하,0.0
8037,앵글,0.0,호칭,0.0
8038,정씨,0.0,포인트씩,0.0
8039,기표,0.0,용인대,0.0
8040,14.3%,0.0,6명,0.0
8041,와이셔츠,0.0,옥중서신,0.0
8042,상업,0.0,정주영,0.0
8043,소구력,0.0,곤경,0.0
8044,머리,0.0,규모가,0.0
8045,위례,0.0,열기,0.0
8046,1만큼,0.0,선관,0.0
8047,현실적,0.0,2025년도,0.0
8048,제각각,0.0,영혼,0.0
8049,통상적,0.0,꽃샘추위,0.0
8050,법치국가,0.0,의장님,0.0
8051,케네디,0.0,81%,0.0
8052,국회의장실,0.0,집약,0.0
8053,골목대장,0.0,분리대응,0.0
8054,공문서,0.0,2항,0.0
8055,신부,0.0,수도권,0.0
8056,자전거,0.0,친문재,0.0
8057,국난,0.0,구직급여,0.0
8058,힐러리,0.0,집권자,0.0
8059,도덕률,0.0,민정수석,0.0
8060,대한체육회장,0.0,형태,0.0
8061,Economic,0.0,보충의견,0.0
8062,경찰통제선,0.0,지방의회,0.0
8063,쇄빙선,0.0,상임총괄선대위원장,0.0
8064,허위공문서작성죄,0.0,무더기,0.0
8065,헌법상,0.0,한국보건사회연구원,0.0
8066,선결,0.0,저조,0.0
8067,감세정책,0.0,1504명,0.0
8068,의정,0.0,타이밍,0.0
8069,묘사,0.0,고지,0.0
8070,목적지,0.0,대납,0.0
8071,소비시장,0.0,감사관,0.0
8072,취약계층,0.0,좌파카르텔,0.0
8073,지엽적,0.0,마약,0.0
8074,연구비,0.0,임관자,0.0
8075,매듭,0.0,최민호,0.0
8076,재탄핵소추,0.0,e북,0.0
8077,경제산업조사실장,0.0,선거관리제일주의,0.0
8078,공무,0.0,선례,0.0
8079,불량국가,0.0,본선행,0.0
8080,이성윤,0.0,주기적,0.0
8081,강원도청,0.0,미동맹강화특별위원장,0.0
8082,유럽연합,0.0,20%가량,0.0
8083,송봉섭,0.0,서거,0.0
8084,드미트리,0.0,공사장,0.0
8085,지라시,0.0,중동,0.0
8086,면담,0.0,108명,0.0
8087,불수용,0.0,KOREA,0.0
8088,설정,0.0,혹한기,0.0
8089,악행,0.0,염불,0.0
8090,모순들,0.0,추계,0.0
8091,일방통행식,0.0,로봇,0.0
8092,질적,0.0,약사,0.0
8093,법절차,0.0,기정사실,0.0
8094,국제법,0.0,반인권,0.0
8095,현금인출기,0.0,반공,0.0
8096,CCTV,0.0,기본사회,0.0
8097,방귀,0.0,1158기,0.0
8098,명문,0.0,제언,0.0
8099,초반,0.0,기념식,0.0
8100,뇌관,0.0,의제도,0.0
8101,흉상,0.0,대위기,0.0
8102,고성들,0.0,발현,0.0
8103,인신,0.0,인베스트먼트,0.0
8104,정책조정회의,0.0,타이,0.0
8105,용인,0.0,대전시당,0.0
8106,이경,0.0,동선,0.0
8107,망원,0.0,퇴직,0.0
8108,문신,0.0,오줌,0.0
8109,국정테러,0.0,정상들,0.0
8110,87일,0.0,공개허용,0.0
8111,효력정지,0.0,증가세,0.0
8112,전세,0.0,준비위원회,0.0
8113,운동복,0.0,총괄선대위원장단,0.0
8114,내란공범,0.0,놀이,0.0
8115,최순실,0.0,이옥남,0.0
8116,우리글,0.0,문수형,0.0
8117,하느님,0.0,구조개혁,0.0
8118,1600만,0.0,급전직하,0.0
8119,이론적,0.0,중관계,0.0
8120,회관,0.0,영웅,0.0
8121,보수2,0.0,차석대사,0.0
8122,갖가지,0.0,서울시당,0.0
8123,원남면,0.0,민간인력,0.0
8124,천막당사,0.0,변호사들,0.0
8125,오준호,0.0,방패막이,0.0
8126,달성,0.0,장애,0.0
8127,5인,0.0,관형어,0.0
8128,원내대변인,0.0,측정,0.0
8129,요즘,0.0,준칙,0.0
8130,전원위원회,0.0,에콰도르,0.0
8131,CBSI,0.0,비상시,0.0
8132,당정,0.0,6억,0.0
8133,트나,0.0,대미,0.0
8134,무르만스크,0.0,강동구,0.0
8135,NBC,0.0,대선행,0.0
8136,해방공간,0.0,17.12%,0.0
8137,자발적,0.0,인재공화국,0.0
8138,1~2건,0.0,정책집행,0.0
8139,당리당략,0.0,선도국가,0.0
8140,정보공개센터,0.0,연금특위,0.0
8141,O,0.0,매국노,0.0
8142,갑호비상,0.0,검표,0.0
8143,3.5%,0.0,생각들,0.0
8144,경력위조,0.0,민생회복,0.0
8145,안정감,0.0,고민정,0.0
8146,외평,0.0,전체주의,0.0
8147,프로세스,0.0,권영길,0.0
8148,미온적,0.0,20년,0.0
8149,의견서,0.0,17%,0.0
8150,김지현,0.0,산업은행,0.0
8151,신장식,0.0,편협,0.0
8152,세습,0.0,요청서,0.0
8153,로스쿨,0.0,공교육,0.0
8154,불필요,0.0,선임,0.0
8155,이례적,0.0,공언,0.0
8156,대수,0.0,실무진,0.0
8157,성경,0.0,본의,0.0
8158,작성,0.0,팹리스,0.0
